source,source_id,name,operator,city,country,latitude,longitude,net_count,ix_count,confidence,source_url,license_note
PeeringDB,844,Fuzion Skanderborg,Fuzion A/S,Skanderborg,DK,56.070062,9.992591,4,1,high,https://www.peeringdb.com/fac/844,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,845,Fuzion Aarhus,Fuzion A/S,Aarhus,DK,56.155695,10.177281,2,0,high,https://www.peeringdb.com/fac/845,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,848,Smartdc Rotterdam,Smartdc,Rotterdam,NL,51.923689,4.432138,30,5,high,https://www.peeringdb.com/fac/848,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,850,"Teraco Johannesburg Campus, South Africa",Teraco Data Environments Pty Ltd,Johannesburg,ZA,-26.137957,28.197517,381,6,high,https://www.peeringdb.com/fac/850,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,854,Level(3) Salt Lake City,Lumen Technologies Inc,Salt Lake City,US,40.756316,-111.955031,10,2,high,https://www.peeringdb.com/fac/854,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,855,XO Salt Lake City IP PoP,"Verizon Communications, Inc.",Salt Lake City,US,40.750975,-111.979876,1,0,high,https://www.peeringdb.com/fac/855,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,856,Ad Valem Technologies - France (Saint-Denis),Ad Valem Technologies,Saint-Denis,FR,48.927915,2.341221,2,0,high,https://www.peeringdb.com/fac/856,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,857,KoloDC NL1,KoloDC,Dronten,NL,52.543666,5.705215,54,5,high,https://www.peeringdb.com/fac/857,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,862,SpaceNet (LA),SpaceNet,Munich,DE,48.139859,11.526173,3,1,high,https://www.peeringdb.com/fac/862,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,864,MIX DC CALDERA,MIX s.r.l.,Milan,IT,45.476394,9.103571,267,5,high,https://www.peeringdb.com/fac/864,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,865,NASA Moffet Field,NASA,Mountain View,US,37.420567,-122.040197,1,1,high,https://www.peeringdb.com/fac/865,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,866,Serbia BroadBand,Serbia BroadBand d.o.o.,Belgrade,RS,44.768296,20.486357,4,1,high,https://www.peeringdb.com/fac/866,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,867,SYNTERRA DataCenter,Synterra CJSC,Moscow,RU,55.6974,37.502433,5,0,high,https://www.peeringdb.com/fac/867,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,868,euNetworks Colocation Rostock,euNetworks Group,Rostock,DE,54.0751,12.138343,1,0,high,https://www.peeringdb.com/fac/868,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,869,euNetworks Colocation Kiel,euNetworks Group,Kiel,DE,54.33753,10.113224,0,0,high,https://www.peeringdb.com/fac/869,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,870,euNetworks Colocation Bremen,euNetworks Group,Bremen,DE,53.076765,8.773137,1,0,high,https://www.peeringdb.com/fac/870,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,871,euNetworks Colocation Bielefeld,euNetworks Group,Bielefeld,DE,52.022258,8.53299,3,0,high,https://www.peeringdb.com/fac/871,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,872,euNetworks Colocation Magdeburg,euNetworks Group,Magdeburg,DE,52.137862,11.63839,3,0,high,https://www.peeringdb.com/fac/872,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,873,euNetworks Colocation Dortmund,euNetworks Group,Dortmund,DE,51.520894,7.487899,6,1,high,https://www.peeringdb.com/fac/873,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,875,euNetworks Colocation Mannheim,euNetworks Group,Mannheim,DE,49.460294,8.499803,1,0,high,https://www.peeringdb.com/fac/875,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,876,euNetworks Colocation Stuttgart,euNetworks Group,Stuttgart,DE,48.708602,9.171533,13,1,high,https://www.peeringdb.com/fac/876,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,877,euNetworks Colocation Karlsruhe,euNetworks Group,Karlsruhe,DE,49.020127,8.440485,1,0,high,https://www.peeringdb.com/fac/877,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,879,euNetworks Colocation Wuerzburg,euNetworks Group,Würzburg,DE,49.799682,9.971257,3,0,high,https://www.peeringdb.com/fac/879,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,880,euNetworks Colocation Erfurt,euNetworks Group,Erfurt,DE,50.973316,11.034196,5,0,high,https://www.peeringdb.com/fac/880,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,882,SIX SI Ljubljana Technology Park,Arnes,Ljubljana,SI,46.049968,14.460483,9,2,high,https://www.peeringdb.com/fac/882,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,883,SIX SI Jozef Stefan Institute,Arnes,Ljubljana,SI,46.04225,14.488861,4,1,high,https://www.peeringdb.com/fac/883,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,884,"Equinix ML2 - Milan, Savona","Equinix, Inc.",Milan,IT,45.448684,9.147436,44,3,high,https://www.peeringdb.com/fac/884,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,885,"Equinix ML3 - Milan, Basiglio","Equinix, Inc.",Milan,IT,45.354074,9.147319,5,1,high,https://www.peeringdb.com/fac/885,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,886,Internetworking Atlantic,Internetworking Atlantic Inc.,Halifax,CA,44.644573,-63.579649,5,0,high,https://www.peeringdb.com/fac/886,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,890,Vienna-Hainburgerstrasse (HS33),xpirio Telekommunikation & Service GmbH,Vienna,AT,48.198957,16.397861,2,0,high,https://www.peeringdb.com/fac/890,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,891,1-Net East,1-Net Singapore Pte Ltd,Singapore,SG,1.322589,103.920965,7,2,high,https://www.peeringdb.com/fac/891,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,893,XINON Graz,XINON,Graz,AT,47.043339,15.465817,5,1,high,https://www.peeringdb.com/fac/893,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,894,AIC,Arminco Ltd,Yerevan,AM,40.188556,44.520304,1,0,high,https://www.peeringdb.com/fac/894,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,895,Quonix Datacenter (2401 Locust St),"Quonix Networks, Inc.",Philadelphia,US,39.950345,-75.180048,7,0,high,https://www.peeringdb.com/fac/895,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,896,aql DC2,(aq) networks limited,Leeds,GB,53.793329,-1.54109,23,1,high,https://www.peeringdb.com/fac/896,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,903,GNC-Alfa Yerevan,GNC-Alfa CJSC,Yerevan,AM,40.176119,44.513608,1,0,high,https://www.peeringdb.com/fac/903,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,906,Fiducial Cloud LYO1,Fiducial Cloud Organisation,Lyon,FR,45.770702,4.804503,1,0,high,https://www.peeringdb.com/fac/906,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,907,Datautama-NET,Datautama-NET,Jakarta,ID,-6.192323,106.743624,1,0,high,https://www.peeringdb.com/fac/907,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,908,Digital Realty EWR (100 Delawanna),Digital Realty,Clifton,US,40.829926,-74.126752,19,2,high,https://www.peeringdb.com/fac/908,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,909,LuxConnect DC1.1 - Bettembourg,LuxConnect S.A.,Bettembourg,LU,49.504919,6.113522,44,3,high,https://www.peeringdb.com/fac/909,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,915,PadiNET Surabaya,"Padi Internet, PT",Surabaya,ID,-7.292564,112.722069,0,0,high,https://www.peeringdb.com/fac/915,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,917,PhoenixNAP,PhoenixNAP,Phoenix,US,33.41601,-112.009445,71,3,high,https://www.peeringdb.com/fac/917,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,922,Asia Tone Hongkong (DC2),Asia Tone,Hong Kong,HK,22.367868,114.118574,3,0,high,https://www.peeringdb.com/fac/922,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,923,Sicily Hub - Telecom Italia Sparkle Palermo Data Center,Telecom Italia Sparkle S.p.A.,Palermo,IT,38.161167,13.31538,17,1,high,https://www.peeringdb.com/fac/923,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,924,Tiscali Palermo,Tiscali,Palermo,IT,38.158096,13.317108,2,0,high,https://www.peeringdb.com/fac/924,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,925,Lumen Baltimore,Lumen Technologies Inc,Baltimore,US,39.291768,-76.620065,2,1,high,https://www.peeringdb.com/fac/925,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,927,iNTERWERK Rechenzentrum,iNTERWERK,Frankfurt,DE,50.122376,8.744717,46,3,high,https://www.peeringdb.com/fac/927,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,928,Asia Tone Hongkong (DC1),Asia Tone,Hong Kong,HK,22.389451,114.206078,2,0,high,https://www.peeringdb.com/fac/928,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
